AoA,AoA_corr,AoS,dR,dE,V,AoA_round,AoS_round,V_round,CL_uncorrected,CL,CD_uncorrected,CD,CYaw,CMroll_uncorrected,CMroll,CMpitch_uncorrected,CMpitch,CMyaw_uncorrected,CMyaw
8.0,9.627135555898327,-9.995,20,-10,19.992580637124256,8.0,-10.0,20.0,0.9697517424783888,0.9428466238747486,0.1190295212095457,0.10445272715225246,-0.04696475028893868,0.0174956396197985,0.009922072799887136,-0.0819913055713659,-0.04934863329768709,0.0033322058592579,-0.004489263454933588
10.0,11.913064540565514,-9.995,20,-10,19.984755741538414,10.0,-10.0,20.0,1.035860877954225,1.0224245820913707,0.1560045406269406,0.1402401768493679,-0.032589741323685355,0.0118484622773972,0.003777695677755553,-0.2308212072236462,-0.1923869596658633,0.0012418480742195,-0.006044914107542386
12.0,14.1989935252327,-9.995,20,-10,19.989598287232223,12.0,-10.0,20.0,1.1502159286665492,1.1030404946347598,0.1840528649871858,0.17262707269064337,-0.02560236260549367,0.0073643132857592,-0.0012076503600833989,-0.3371724467582494,-0.2976895238167453,0.0001218909010151,-0.006722052470383158
-5.002,-5.23340284443838,-10.0,0,-5,19.99455552346953,-5.0,-10.0,20.0,-0.33586741620959,-0.3517718121073668,0.106603703383903,0.07914022636075176,-0.13463815440474144,0.0339843883893179,0.028472040835175003,0.2226842310632141,0.24984223148973275,0.0321571704971751,0.024823296408915688
-5.002,-5.23340284443838,-10.0,0,-5,19.99286303779756,-5.0,-10.0,20.0,-0.3419550595083148,-0.35749275500547073,0.1094931427121458,0.0819143876609974,-0.13651709802947487,0.0344016051779741,0.02886123638944835,0.2421801052512789,0.26874868892882425,0.0329696189375009,0.02560157502686991
-2.5,-2.3739916136043977,-10.0,0,-5,20.00094853677954,-2.5,-10.0,20.0,-0.0651439620626097,-0.0828225220299606,0.0964532024773238,0.06792040534165393,-0.12824510306126377,0.0324228675749332,0.026305197791097256,0.12703090518429,0.16057674187792736,0.0323367562681565,0.024469868319572326
-2.5,-2.3739916136043977,-10.0,0,-5,20.000773380271266,-2.5,-10.0,20.0,-0.0730058571811073,-0.09049918923183824,0.0976685164505295,0.0690911939951014,-0.12882910822408863,0.0323894262362197,0.026264853018140452,0.1534513871457653,0.18640848802306134,0.0324162631459245,0.024540682710285932
0.002,0.4854196172295847,-10.0,0,-5,20.0183652208676,0.0,-10.0,20.0,0.2145385763013054,0.19281116194735848,0.0933602992938909,0.06525193336947284,-0.12563136434375838,0.0318186294482047,0.025334398938463478,0.0280215035053594,0.06621942475128736,0.033067770829356,0.02499012070174517
-0.006,0.4774196172295847,-10.0,0,-5,19.998606384543145,-0.0,-10.0,20.0,0.2052426638948552,0.18365998684043003,0.0937456901255961,0.06561972565947449,-0.12493747905392834,0.0319632186108028,0.025472187187896796,0.054315891564336,0.09200579705476872,0.0327944895069827,0.024717996733977406
0.002,0.4854196172295847,-10.0,0,-5,19.999527363321597,0.0,-10.0,20.0,0.2066139440496978,0.18498616973809212,0.094180948905779,0.06604004522795354,-0.12470486565399959,0.031529653360318,0.025044238283849756,0.0573342164802768,0.09495718280038054,0.0327078068190696,0.024630412637683164
0.005,0.48841961722958466,-10.0,0,-5,20.01508240954283,0.0,-10.0,20.0,0.2164804292915599,0.19471567264373577,0.093429863368718,0.06531988928048604,-0.12548560838141135,0.0318486999146652,0.025363785719578744,0.0299078567879678,0.06807007533264474,0.0331285241494011,0.02504961635982099
-0.005,0.4784196172295847,-10.0,0,-5,19.99720714787528,-0.0,-10.0,20.0,0.2149456400127538,0.19323106134424187,0.0929610804541003,0.06486693859666932,-0.1255961645374725,0.0322926621198729,0.025802263536136714,0.0251425420358475,0.06340120873692268,0.0330274363399019,0.02495317554758353
0.005,0.48841961722958466,-10.0,0,-5,20.01362950696311,0.0,-10.0,20.0,0.2077321990589892,0.18607935177795926,0.0942884602282277,0.06614418420988788,-0.12521318420892194,0.031813798388917,0.025322464221024493,0.0575819277291208,0.0951982309329519,0.0328815707343873,0.024800366870754084
2.5,3.3408308480635673,-10.0,0,-5,19.99091274287278,2.5,-10.0,20.0,0.4815233789574143,0.4591161300101093,0.0964707817582721,0.07023064858196482,-0.12263800474633141,0.0311439460014492,0.024646372499257753,-0.034868151298184,0.004620269956713725,0.0335095295832182,0.025611744587164198
2.5,3.3408308480635673,-10.0,0,-5,19.992727730605377,2.5,-10.0,20.0,0.4899467468451187,0.4673947578423836,0.0961168741887348,0.06988282226186536,-0.12365927586487725,0.0313489229204648,0.024847827267630556,-0.0640493200358501,-0.024059474168266273,0.0342166821962606,0.02630674608561992
5.0,6.198242078897549,-10.0,0,-5,19.988243363446117,5.0,-10.0,20.0,0.7417909735912652,0.7201892482213312,0.1048277738496439,0.08186862886893245,-0.11890140962948333,0.0312589881632555,0.024923240680617537,-0.1136288087330004,-0.0754114935433395,0.0335626456271761,0.025713088771918368
5.0,6.198242078897549,-10.0,0,-5,19.98646327772984,5.0,-10.0,20.0,0.7468398667729742,0.7251513854772962,0.1044959822455705,0.08154253849218344,-0.11898475073310165,0.0315797121533689,0.025238453619958176,-0.1355549206257499,-0.09696084560640668,0.0334678693956462,0.025619941095283375
6.0,7.341206571231142,-10.0,0,-5,19.992896748108063,6.0,-10.0,20.0,0.8294942188918014,0.8075315575025301,0.1097953337420218,0.08892410514032786,-0.11336500658124003,0.0303207472829005,0.023411431635278604,-0.1219421403839086,-0.08463667512546749,0.0315836521122593,0.023571537245329215
6.0,7.341206571231142,-10.0,0,-5,19.993845545689148,6.0,-10.0,20.0,0.8315736900329331,0.809575296763938,0.108960516396117,0.0881036325921965,-0.10886671989166719,0.0292994008367087,0.02240763514573192,-0.1305316221506466,-0.09307856247586185,0.0298535266096583,0.021871140761392238
7.0,8.484171063564736,-10.0,0,-5,19.992039575287286,7.0,-10.0,20.0,0.925024245220982,0.8997159901589641,0.1146022329282399,0.09658967503428131,-0.1118608659475045,0.0298316153607013,0.022341014438221573,-0.1651912145204726,-0.12898354630880363,0.0320009364028686,0.023883369590063406
7.0,8.484171063564736,-10.0,0,-5,19.991863330918942,7.0,-10.0,20.0,0.9265974926683676,0.9012622042479855,0.1139972712958295,0.09599510855276253,-0.10807896999516535,0.0288179221478215,0.021344739675275025,-0.1796268156290805,-0.14317109821280818,0.0306831304226182,0.022588207677265642
8.0,9.627135555898327,-10.0,0,-5,19.9945281515372,8.0,-10.0,20.0,1.0095187674842998,0.9819390787102377,0.1219334183987929,0.10730758630626179,-0.10926236985569292,0.0296922022295494,0.02190915181202298,-0.2116635368168447,-0.17679312512460277,0.0317655128576718,0.023455427996136872
8.0,9.627135555898327,-10.0,0,-5,19.99275771406852,8.0,-10.0,20.0,1.013707041224224,0.9860553846836633,0.1214855131679551,0.10686737750146204,-0.10729345988525071,0.0289090636204101,0.021139469996794075,-0.2295446178500074,-0.19436695272963633,0.0313297081209957,0.023027111760804193
9.0,10.770100048231921,-10.0,0,-5,19.993554348192895,9.0,-10.0,20.0,1.088495090340825,1.0747587024791225,0.1315595174370955,0.11593832337366577,-0.10416883386866578,0.0285057162745837,0.0207430534318585,-0.2860860130770218,-0.24932069885246794,0.0313340432633585,0.022933090727464082
9.0,10.770100048231921,-10.0,0,-5,19.994698246237327,9.0,-10.0,20.0,1.0849930500776093,1.0713168383246288,0.1318479451269786,0.11622179496518323,-0.10522447407286237,0.0288029935506737,0.021035222545751027,-0.2650876742976921,-0.22868317783147177,0.031380060555358,0.022978317297096523
10.0,11.913064540565514,-10.0,0,-5,19.99100198426078,10.0,-10.0,20.0,1.0885013657851883,1.0754195443107788,0.1575265096906789,0.14188856760965163,-0.09497952913924114,0.0244849435797835,0.016201680201131514,-0.345699842954576,-0.30552501518108244,0.0296271990235362,0.021845265566323862
10.0,11.913064540565514,-10.0,0,-5,19.996457408334653,10.0,-10.0,20.0,1.1348334939272486,1.120955540206821,0.1494686420507832,0.1339691595769339,-0.09677779257973883,0.0257833786605004,0.017477804067609546,-0.3594697220785309,-0.3190582843060159,0.0300838649081127,0.022294084489171064
11.0,13.056029032899108,-10.0,0,-5,19.993679151584992,11.0,-10.0,20.0,1.13450446139726,1.1042530476962091,0.1744315103155879,0.1616934513431671,-0.08707212140561296,0.0207609987972397,0.012428756740306265,-0.4173617887776429,-0.37813886221945087,0.0278039581793106,0.0202260175677392
11.0,13.056029032899108,-10.0,0,-5,19.99123401445341,11.0,-10.0,20.0,1.126441341319328,1.0961453186021628,0.1739053102303598,0.16115191461602626,-0.0890297952966533,0.0209645090312883,0.012626323120259747,-0.3963659312894925,-0.35746597091232685,0.0285611578860259,0.02096565683430808
12.0,14.1989935252327,-10.0,0,-5,19.99463253121225,12.0,-10.0,20.0,1.1806248117875726,1.1347478637875485,0.1906319985512692,0.1793333593211377,-0.08176676325598209,0.0172163789921214,0.00843561886076046,-0.4759610182751263,-0.4340828501390285,0.0264217047599937,0.019014263315405445
12.0,14.1989935252327,-10.0,0,-5,19.997265920410555,12.0,-10.0,20.0,1.1702933498408303,1.1243980592368448,0.1898522920860548,0.17853719551327665,-0.08411769201933263,0.0171057913156047,0.00832561594892246,-0.4544206447813935,-0.4129088523589164,0.0272720978878823,0.019842680737279683
13.0,15.341958017566292,-10.0,0,-5,19.99278040078209,13.0,-10.0,20.0,1.2184828608286296,1.1562108737045755,0.2081154885783417,0.1958802451081834,-0.07670165651367748,0.0130260099726633,0.003833293453581951,-0.5208080684071078,-0.4703368973049385,0.0250540987054906,0.017920648929586395
13.0,15.341958017566292,-10.0,0,-5,19.99002527897484,13.0,-10.0,20.0,1.2129955056688622,1.1506768614330125,0.2078461097283664,0.19559101983689253,-0.07966905584744735,0.0135830676973686,0.004376527566488182,-0.5008859241228013,-0.4508168340050205,0.0260140909218978,0.018855091434590687
14.0,16.48492250989989,-10.0,0,-5,19.99680348643447,14.0,-10.0,20.0,1.2443874438794629,1.1720042003437439,0.2284191271821778,0.21881555927606436,-0.07386719330013443,0.0081853240346826,-0.0013749952467155004,-0.5590801330126818,-0.5125807109511087,0.0240088026003059,0.01672610714905098
14.0,16.48492250989989,-10.0,0,-5,19.99823511231653,14.0,-10.0,20.0,1.2438569811683795,1.171503929899599,0.2282826493122501,0.21868540745203957,-0.07566373145359176,0.0086097808555825,-0.0009624566947901468,-0.5398680881725194,-0.49391394682349865,0.0245910348420006,0.017292233428794164
0.003,0.4864196172295847,-10.0,-20,0,20.00180246359228,0.0,-10.0,20.0,0.2586570535476679,0.2358551047407726,0.110452616899758,0.08193918758728387,-0.1845059013826569,0.0438637288684048,0.037114836644710346,-0.1106508624881669,-0.06977986714012795,0.0595312082523648,0.05090408072981101
0.005,0.48841961722958466,-10.0,-20,0,20.020115696711528,0.0,-10.0,20.0,0.2602487039332436,0.23741847014736117,0.1104427753978559,0.08193062625325663,-0.1843749250017605,0.0438336176486387,0.03708581853156843,-0.1109466360462928,-0.07007072306475788,0.0594924673221212,0.05086678847727838
2.492,3.3328308480635673,-10.0,-20,0,19.98963758508462,2.5,-10.0,20.0,0.5308222768951877,0.5071185164272289,0.1153834059599705,0.08874258651389648,-0.18434088211504587,0.0443920201040331,0.03763354125285576,-0.1974086247433708,-0.15499114386594398,0.0618988133625969,0.05346595608567824
5.0,6.198242078897549,-10.0,-20,0,19.982208887810945,5.0,-10.0,20.0,0.7890048894427879,0.7659769093128095,0.123816504373986,0.10045563924567887,-0.17395441882034396,0.0426873826941259,0.03612632777019877,-0.2698571609612966,-0.22877327996381958,0.0596037877386267,0.051265706026774556
7.0,8.484171063564736,-10.0,-20,0,19.98531438508242,7.0,-10.0,20.0,0.9717621233055664,0.9448921420211949,0.1364686556796032,0.11799356386489461,-0.16850189344145483,0.0415509435624629,0.0338318735387741,-0.3260479676832685,-0.2868479669275435,0.0596249031784893,0.05099183291344812
8.0,9.627135555898327,-10.0,-20,0,19.9941100899969,8.0,-10.0,20.0,1.0585529715193556,1.0293043133584705,0.1443047411597937,0.1292002783343198,-0.16658423286127202,0.0414415040172701,0.03342979146257143,-0.3675106817806968,-0.3296998370566384,0.0600542229155828,0.051217031864275855
10.0,11.913064540565514,-10.0,-20,0,19.988766731533577,10.0,-10.0,20.0,1.1712128483772235,1.1557817187481503,0.1713661176882928,0.15537871779440127,-0.15109475325166838,0.0365410696846382,0.028028197790324557,-0.5028479695762917,-0.45960659134828075,0.0566905064311113,0.048404775248491703
12.0,14.1989935252327,-10.0,-20,0,19.992444444446743,12.0,-10.0,20.0,1.2279798810933698,1.176283662250159,0.2094425647492155,0.19702966636666425,-0.13307285556895285,0.0280900752944314,0.0190034694744366,-0.6063218440251509,-0.5594313388008966,0.0520297229834376,0.04390547256647001
-5.002,-5.23340284443838,-10.0,0,0,19.99748614990266,-5.0,-10.0,20.0,-0.2847292127343039,-0.30160485443666796,0.1030394273864629,0.07562467261439643,-0.14057043754357665,0.0343827934198031,0.028851984949533425,0.0648888165882636,0.09533588034715135,0.0337022787431947,0.026326682494252962
-2.5,-2.3739916136043977,-10.0,0,0,19.999351795556983,-2.5,-10.0,20.0,-0.0109235006965641,-0.029698270022606076,0.0939330320079548,0.06544792505204215,-0.13726514478513444,0.0343764224346633,0.02821776432349135,-0.0346491184073698,0.002169869272799225,0.03480707140705,0.026888800857932837
0.003,0.4864196172295847,-10.0,0,0,20.000054970558367,0.0,-10.0,20.0,0.267648463162264,0.24491304778863818,0.0925993753085208,0.06450220042679522,-0.13341279786701352,0.0332764482201033,0.02676357764758615,-0.1299364956797895,-0.08877177998855927,0.0354219955818855,0.027298867251997795
0.003,0.4864196172295847,-9.995,0,0,19.999538495558824,0.0,-10.0,20.0,0.2643861669747011,0.24169608756938754,0.0927537512777995,0.06464947393230588,-0.12733118521293596,0.0319379473222412,0.025448564483737675,-0.1307674344090621,-0.08958122018201138,0.0338464998952993,0.025751295457570718
0.005,0.48841961722958466,-10.0,0,0,20.015281217593643,0.0,-10.0,20.0,0.26839241649989,0.24563444167173984,0.0927579791580505,0.06465560858745163,-0.13318755824359566,0.0333224575054883,0.026807789358310637,-0.1296668015230988,-0.08850409831402137,0.0353914756648827,0.02726797270820668
0.005,0.48841961722958466,-9.995,0,0,20.01942100452401,0.0,-10.0,20.0,0.2665469883266582,0.24382215309657893,0.0927256796914136,0.06462349566200841,-0.1270611583090504,0.03198306383783,0.02549345651005346,-0.1275424201274264,-0.086419164112645,0.0338101048507327,0.025716219315262225
-0.006,0.4774196172295847,-10.0,0,0,19.99655326235748,-0.0,-10.0,20.0,0.26574580051222,0.24307384825244036,0.0920985450169451,0.06401794023222637,-0.1357050858907559,0.0345657780068903,0.028031847428188858,-0.1327014529354406,-0.09149507203824056,0.0361235946648196,0.027990452546220238
2.5,3.3408308480635673,-10.0,0,0,19.991888177209727,2.5,-10.0,20.0,0.5410550866851995,0.517701918385895,0.0968688557059298,0.07063190594442215,-0.1327772614841181,0.0339696932661792,0.027427634541117882,-0.2184047483429257,-0.1757885259404093,0.0370406012176509,0.029086457454900728
2.492,3.3328308480635673,-9.995,0,0,19.990669522690048,2.5,-10.0,20.0,0.5369053025365751,0.5136228353284684,0.0971161779812802,0.07087501451753682,-0.12550932875182563,0.0320438299542793,0.025534582728026747,-0.2178911099338923,-0.17528363853978962,0.0348687413597443,0.026951600211198468
5.0,6.198242078897549,-10.0,0,0,19.986617116178387,5.0,-10.0,20.0,0.7937648477087978,0.7713848001713856,0.1061278646709725,0.08315779062584029,-0.12068292324783171,0.031295095089118,0.024962431396364455,-0.2795464933397235,-0.23851337027339767,0.0339916471140279,0.026138597413037232
5.0,6.198242078897549,-9.995,0,0,19.98496867200336,5.0,-10.0,20.0,0.79133242987116,0.7689938241507702,0.1067313962435162,0.08375103965374481,-0.11712901789200121,0.0308431541009819,0.024518190259563723,-0.2782201345575399,-0.23720960905529498,0.0328590148827744,0.02502526216972515
6.0,7.341206571231142,-10.0,0,0,19.993051337864365,6.0,-10.0,20.0,0.8824868481420989,0.8597415046781928,0.1118679553464778,0.09097344795106546,-0.11514309989775269,0.0303151698456522,0.023409423803244667,-0.2874194722193226,-0.2473070453937404,0.03203470259314,0.02401840138937673
7.0,8.484171063564736,-10.0,0,0,19.99378849941039,7.0,-10.0,20.0,0.9778894369878396,0.9518143866024202,0.1173553293134041,0.09930877536520279,-0.11657387617309642,0.0312155159281655,0.02370465280134823,-0.3363162609557035,-0.2972119658400311,0.0334638721624284,0.025324925506378944
7.0,8.484171063564736,-9.995,0,0,19.98599392922989,7.0,-10.0,20.0,0.9754034310660556,0.9493707354935855,0.1178257319637194,0.09977116362742258,-0.10975281862207951,0.0291782983608658,0.021702143908007697,-0.3371934958928947,-0.2980742550679818,0.0314990963435403,0.02339362415010851
8.0,9.627135555898327,-10.0,0,0,19.99491726313556,8.0,-10.0,20.0,1.0644046453665317,1.0360359714062521,0.1254801812178906,0.1108081338781818,-0.11611408478874571,0.0316239078442035,0.02381119801248148,-0.3843311516208301,-0.3465449021833922,0.034245445129952,0.02589659004446562
8.0,9.627135555898327,-9.995,0,0,19.99111536139589,8.0,-10.0,20.0,1.062712548812783,1.0343727035984038,0.1259141247140802,0.11123468415159161,-0.10802876698138322,0.0288809792386901,0.021115001487129862,-0.3824535944925534,-0.34469933354728793,0.0318990073805892,0.023590129244111784
9.0,10.770100048231921,-10.0,0,0,19.99607985692273,9.0,-10.0,20.0,1.1391649170784977,1.1247251839646102,0.1361090552971834,0.12042552792060902,-0.11192638570725484,0.030087622856894,0.02230108716365812,-0.444481353416151,-0.4050541012197428,0.034235503398194,0.025788521422277916
10.0,11.913064540565514,-10.0,0,0,19.995147034981454,10.0,-10.0,20.0,1.2004282403251465,1.185599551478556,0.1506930999941032,0.13519026971922318,-0.10226770532869166,0.0269669412088959,0.018643795861541138,-0.5117357164751358,-0.4687770929666472,0.0318643639154317,0.024047557363009977
10.0,11.913064540565514,-9.995,0,0,19.993066438720053,10.0,-10.0,20.0,1.1716799757350878,1.157341079514756,0.156870418950498,0.14126234387847852,-0.09619116163296887,0.0251905489359509,0.016897668505419412,-0.5159980003058576,-0.47296675901604973,0.030290166396494,0.022500179909493444
11.0,13.056029032899108,-10.0,0,0,19.99637363250556,11.0,-10.0,20.0,1.1772686525246814,1.1444465687135779,0.1797068223215273,0.16664135070750896,-0.08839734248147518,0.0200107841077586,0.011674134913067189,-0.5656846049991894,-0.5229309505013712,0.0284977305289863,0.020874576962198348
12.0,14.1989935252327,-10.0,0,0,19.99380478976185,12.0,-10.0,20.0,1.2274739522637006,1.1790571294498862,0.1955078201089115,0.18389254407841127,-0.08320068721536933,0.0168709216815949,0.0080867614743209,-0.613298277823733,-0.567794825127081,0.0272446314818663,0.019793864847455697
12.0,14.1989935252327,-9.995,0,0,19.991307660277972,12.0,-10.0,20.0,1.2288922127964077,1.1801875227293313,0.1965678418800538,0.18489349874444796,-0.08237257294873258,0.0175167243127407,0.008716297506110736,-0.6135148431153525,-0.5678841822699202,0.0271638296136694,0.019710594564883166
13.0,15.341958017566292,-10.0,0,0,19.997535914854296,13.0,-10.0,20.0,1.2594719571844846,1.1938172022446205,0.2147610073547755,0.20200973644140952,-0.07878157503424962,0.0130308268524028,0.0038302733266892155,-0.6561652304374654,-0.6012906648963969,0.0259720008751127,0.018779008507778257
14.0,16.48492250989989,-10.0,0,0,19.99743798252939,14.0,-10.0,20.0,1.2916137922534754,1.2153898462015542,0.2361896132756176,0.225957430521953,-0.07511256844895077,0.0076869196569897,-0.0018555909547896862,-0.6921893127784688,-0.6406404954069566,0.0248103982725983,0.017469173340731604
0.002,0.4854196172295847,-10.0,10,0,19.99815819112192,0.0,-10.0,20.0,0.2635494825180816,0.2409179254449928,0.0879160558604891,0.05991346705854748,-0.08404078749946388,0.0239006977921684,0.01756606333967162,-0.1088020411723188,-0.06804218722397981,0.0151032923449904,0.007363026297546839
0.005,0.48841961722958466,-10.0,10,0,20.003374158293564,0.0,-10.0,20.0,0.2624615387662846,0.23984269219494617,0.088009598347352,0.060003391124675294,-0.0840619258913405,0.0238022139017175,0.017468866752382763,-0.1079088755376745,-0.06716360757878265,0.0151542713230131,0.007412817297983967
2.493,3.3338308480635668,-10.0,10,0,19.997707943724247,2.5,-10.0,20.0,0.5342859436098009,0.5111693017011772,0.0920367757636828,0.06589700531935525,-0.08346288426465331,0.0239042397670345,0.017537816386329598,-0.1978858288012825,-0.15565576530731262,0.016332053607286,0.008732792539748891
5.0,6.198242078897549,-10.0,10,0,19.990883538178213,5.0,-10.0,20.0,0.7885325673641101,0.7664233593599942,0.1017893079535257,0.07891033052622129,-0.07816127813667575,0.0232116836471881,0.01702076439627023,-0.2595167838333426,-0.21887633435311324,0.0154815962112879,0.007945786664167944
7.0,8.484171063564736,-10.0,10,0,19.98683189345457,7.0,-10.0,20.0,0.9726028107279174,0.9468422990858869,0.1132350861357139,0.09527898899280507,-0.07415743505460823,0.022954792963692,0.015588356458355076,-0.3283536166747484,-0.28945301416074537,0.0148163032682631,0.0069967152687190025
