V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,-4.0,0,-20,True,0.059896800937506815,0.05928797155668296,0.8838851620352473
30.0,-4.0,0,-10,True,0.053675459538024155,0.05996921394960428,0.8842125792958271
30.0,-4.0,0,0,True,0.04995799488964252,0.060692791505488855,0.8884939427395782
30.0,-4.0,0,10,True,0.049339264191536135,0.06084469116562284,0.8920720759532097
30.0,-4.0,0,20,True,0.05556198156915045,0.05994858110816371,0.8873759331616601
30.0,-4.0,10,-20,True,0.06031228582598849,0.06006018241709971,0.8974125329812813
30.0,-4.0,10,-10,True,0.052837497437270765,0.061168252151687925,0.9013389099561815
30.0,-4.0,10,0,True,0.050016682919133984,0.061870425649025396,0.9038330999761887
30.0,-4.0,10,10,True,0.04981234288812217,0.06161288209477567,0.9047198818904841
30.0,-4.0,10,20,True,0.054428488041775115,0.0610112543180977,0.9057901398987481
30.0,0.0,-20,0,True,0.06082984562045093,0.06969710212577364,0.8450734522739913
30.0,0.0,-10,-20,True,0.059358123729806686,0.05895945136243506,0.8615816098340532
30.0,0.0,-10,-10,True,0.05178525270338148,0.05927648974222519,0.8606191378401615
30.0,0.0,-10,0,True,0.04947842070452957,0.06803082842275987,0.8585326718741203
30.0,0.0,-10,10,True,0.05180471291545977,0.05934632313718298,0.861517156012016
30.0,0.0,-10,20,True,0.05931982877565282,0.058773688187764114,0.861981290093381
30.0,0.0,-5,0,True,0.046745991271580654,0.07054424185675749,0.8775765158839464
30.0,0.0,0,-20,True,0.05151392263374482,0.06085530290536742,0.8804635798769721
30.0,0.0,0,-10,True,0.0471768722913302,0.061096269909530904,0.880977521366698
30.0,0.0,0,0,True,0.0441073945946855,0.06857804679081907,0.8824180308094853
30.0,0.0,0,10,True,0.04655847486035851,0.06120019663221794,0.8808445922041683
30.0,0.0,0,20,True,0.05416434091686518,0.06071160647314098,0.8854950755088818
30.0,0.0,10,-20,True,0.052272103806894954,0.061634617971285784,0.900570896880909
30.0,0.0,10,-10,True,0.04600235459270943,0.06257596208316817,0.9020978569364948
30.0,0.0,10,0,True,0.043757425341882254,0.0694456003063085,0.898438328236369
30.0,0.0,10,10,True,0.04664039255065585,0.06232849413632715,0.9018291476815855
30.0,0.0,10,20,True,0.05253083219804352,0.06160657086847124,0.9001409944964084
30.0,0.0,20,0,True,0.05022871688619252,0.07079200817336126,0.9102559243865478
