V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
20,-1.0,4.0,False,extrap_alpha,0.19695007606705955,0.042116463148040434,0.049217889841687734,-0.02485694680324063,-0.14704528821127447,-0.0056861712893244605
20,-1.0,5.0,False,extrap_alpha,0.1987421286859487,0.0509928523720178,0.0003616052812491692,-0.00018472353360928453,-0.17793537176640986,0.010526163466807681
20,-1.0,6.0,False,extrap_alpha,0.20717817173615832,0.05682499939251619,-0.020690934347179647,0.007070456740257048,-0.19496693875354856,0.018523148479228747
20,-1.0,7.0,False,extrap_alpha,0.21237603666366348,0.06048967168732605,-0.02941872442877313,0.008282732650457359,-0.20450426990941747,0.0226938633602229
20,-1.0,8.0,False,extrap_alpha,0.2141152882326725,0.06269335626794033,-0.030688544156188866,0.005740492052221007,-0.2119972199580911,0.024713345367232284
20,-1.0,9.0,False,extrap_alpha,0.2165963299097381,0.06425212746726985,-0.025192568499571667,0.001262913224232897,-0.2164227042582558,0.025014028717637294
20,-1.0,10.0,False,extrap_alpha,0.2203782550746963,0.06513169153682465,-0.009354253341320997,-0.005644079991266867,-0.21487461298261695,0.02246471331192449
20,-0.0,-10.0,True,measured,0.30202407120490593,0.0453337662740216,-0.023392096230337514,0.005901057809207142,-0.15027083636505006,-0.014075344180821707
20,-0.0,-9.0,True,measured,0.3010664172295797,0.05244666661964606,0.04120717554623619,-0.011070858972119822,-0.17849616216989633,-0.03024812589644863
20,-0.0,-8.0,True,measured,0.30044389548814676,0.05174858740651063,0.04729164614980379,-0.014404887548295001,-0.172039143098845,-0.030140537673333422
20,-0.0,-7.0,True,measured,0.2980990706426954,0.05144022422377336,0.04938063417990725,-0.01608460030625966,-0.166819181714779,-0.028771523100688586
20,-0.0,-6.0,True,measured,0.2957290055955287,0.051141384281074405,0.04894743930456821,-0.01636262472407418,-0.1617672574774198,-0.026481038400690386
20,-0.0,-5.0,True,measured,0.2854737686451474,0.04906587258410785,0.025384188940496093,-0.0047412475223491774,-0.14937961743396072,-0.017610231001027165
20,-0.0,-4.0,True,measured,0.2852865092282001,0.04642161097401711,0.00772738452513056,0.0018414283985581452,-0.13939662110470707,-0.01023094921756136
20,-0.0,-3.0,True,measured,0.2839622368907407,0.04181143826585626,-0.018641589732658302,0.007086220674077276,-0.13080974171650464,-0.00436399875583093
20,-0.0,-2.0,True,measured,0.2839726137241468,0.04223516971363679,-0.00433951426933308,0.0019405577062662055,-0.13376330022990254,-0.003481792324516804
20,-0.0,-1.0,True,measured,0.28299946965848666,0.04256878040217876,0.0034181466114796507,-0.002880492747619019,-0.13456184538358443,-0.00364373873081222
20,-0.0,0.0,True,measured,0.28395360120795854,0.04346090602653683,0.01222057577128961,-0.006231610392505426,-0.13462527819056536,-0.0040190735128078905
20,-0.0,1.0,True,measured,0.28453958847425487,0.04280706203644928,0.026793293632966862,-0.010229765586358824,-0.1348754865826801,-0.004212175818534159
20,-0.0,2.0,True,measured,0.2845194599614049,0.0437857149427032,0.03833790373796056,-0.01487794479203632,-0.13462974129458305,-0.004677918471548832
